index,MainID,OtherID,RA,DEC,X_mos,Y_mos,mag130,dmag130,mag139, dmag139,color,dcolor,Delta130,Delta139,Nr_IR
179,266,341,83.69988984,-5.443135693,8058.931732,8359.650081,15.6924,0.0121948,15.5566,0.0196161,0.140669,0.014305,0.0319109,0.0551262,2
180,268,-,83.69757231,-5.462651647,8123.629147,7811.826101,17.1393,0.0625154,16.8268,0.000919813,0.318827,0.00872878,0.125029,0.00130081,1
181,269,-,83.7023089,-5.45880711,7991.287409,7919.757627,16.8892,0.00193673,16.6241,0.00776851,0.27373,0.0155147,0.00273895,0.0109863,1
182,270,343,83.70004477,-5.444938113,8054.596969,8309.056279,16.7874,0.0139829,16.7436,0.00670353,0.0511669,0.029976,0.0299988,0.0161896,2
183,271,308-1111-1182,83.69100063,-5.472450953,8307.225467,7536.735607,17.1829,0.0220709,16.8536,0.0157255,0.344532,0.00893155,0.0661659,0.0413113,4
184,273,312,83.70796168,-5.462300419,7833.322763,7821.715869,18.0195,0.0488875,17.8089,0.0137201,0.254381,0.0235416,0.121143,0.0386734,2
185,278,346-3085,83.70568044,-5.437214501,7897.138197,8525.876193,19.016,0.0082714,18.7539,0.0216982,0.251617,0.0225453,0.0162144,0.0679855,3
186,281,317-1118-1192,83.69394253,-5.4746567,8225.014383,7474.829968,19.7064,0.106484,19.3109,0.0179736,0.399503,0.117498,0.314882,0.0577278,4
187,282,319,83.71168659,-5.466297245,7729.228491,7709.533987,19.4394,0.0991253,19.8185,0.0315597,-0.410693,0.134448,0.252001,0.063755,2
188,283,1121-1197,83.69078554,-5.470992616,8313.240497,7577.670662,20.042,0.089003,19.7657,0.0213397,0.276346,0.0767727,0.22209,0.0522213,3
189,284,363-3107,83.7017806,-5.440092077,8006.106116,8445.090745,20.7833,0.186532,20.4401,0.165594,0.346033,0.190466,0.521,0.522011,3
190,285,326-1125,83.69726932,-5.475348494,8132.054467,7455.422158,20.7846,0.314968,20.3448,0.00914922,0.540664,0.290438,1.05956,0.0249996,3
191,287,328,83.70856961,-5.464074846,7816.330874,7771.909007,20.8135,0.159088,20.7956,0.0227173,-0.0973,0.283289,0.388205,0.0595856,2
192,289,331,83.70943105,-5.464589216,7792.258442,7757.472828,21.6457,0.408815,20.9547,0.0556968,0.529949,0.400993,1.0854,0.129671,2
193,291,-,83.68324613,-5.466335113,8523.92759,7708.379878,21.0607,0.0646539,21.3375,0.0219204,-0.343943,0.0084024,0.0914345,0.0310001,1
194,292,365,83.71266909,-5.445807803,7701.826295,8284.679006,21.4798,0.324749,21.3352,0.102722,0.160244,0.318466,0.86623,0.264448,2
195,293,366-3109,83.70764802,-5.438464748,7842.152691,8490.786945,21.3461,0.263428,21.1874,0.0222242,0.147591,0.260928,0.779177,0.0607243,3
196,294,333,83.70528363,-5.463096468,7908.152545,7799.363183,21.5113,0.760122,21.2497,0.0427951,0.704376,0.960775,2.08684,0.112999,2
197,297,1256-1319,83.70656458,-5.484198649,7872.300373,7207.024531,12.0632,0.0139308,11.9807,0.0210166,0.0866342,0.00916933,0.0360956,0.0561371,3
198,300,1260-1323,83.71193193,-5.49023208,7722.311852,7037.679289,12.6341,0.0272143,12.6871,0.0230774,-0.0476638,0.0258333,0.0813894,0.060504,3
199,301,1326,83.72051636,-5.483009303,7482.466229,7240.444089,12.9341,0.042038,12.9154,0.0454737,0.0172167,0.00425325,0.0951471,0.102359,2
200,306,1264-1332,83.7143127,-5.482393104,7655.808835,7257.726735,14.7861,0.0178202,14.8688,0.0112739,-0.0735114,0.0168189,0.0532475,0.0227213,3
201,307,-,83.71483367,-5.474290982,7641.271636,7485.156073,15.4233,0.0183763,15.205,0.00278844,0.223681,0.00946094,0.0366783,0.00394344,1
202,310,1336,83.72131633,-5.484747678,7460.110132,7191.649292,17.7435,0.00782165,17.4661,0.0434764,0.235434,0.113279,0.0156155,0.104795,2
203,311,1271-1337,83.7111949,-5.490412919,7742.905244,7032.601198,17.8149,0.0155953,17.5086,0.024928,0.288739,0.0605,0.0380001,0.0710011,3
204,313,-,83.69965708,-5.485790212,8065.30275,7162.328646,18.2501,8.23E-05,17.9175,0.0010331,0.340195,0.00962432,0.000116348,0.00146103,1
205,316,1274-1342,83.71710235,-5.486399476,7577.851866,7145.273721,19.092,0.0166712,18.8754,0.0422897,0.179665,0.12681,0.0395012,0.106682,3
206,320,1119-1277,83.7035017,-5.491485232,7957.860883,7002.479966,19.668,0.241469,19.3976,0.0038888,0.360651,0.201508,0.647999,0.00759125,3
207,321,1279-1346,83.71946246,-5.487708323,7511.903733,7108.539442,19.8554,0.163967,19.6868,0.0161567,0.174116,0.167187,0.375742,0.0473652,3
208,322,1122-1280-1347,83.71203797,-5.495378479,7719.336089,6893.219146,20.1155,0.068802,19.8743,0.0497226,0.294715,0.131262,0.177999,0.142,4
209,323,1123,83.69940859,-5.481494068,8072.25957,7282.921471,20.6136,0.0689106,20.0514,0.0441375,0.510771,0.298959,0.164658,0.124334,2
210,329,1353,83.71693021,-5.474933418,7582.688408,7467.127721,21.2327,0.251719,20.9324,0.0457024,0.313667,0.26077,0.487001,0.119837,2
211,330,-,83.72673848,-5.485059614,7308.605451,7182.9039,20.5507,0.126884,21.2258,0.0985456,-0.671412,0.0529068,0.245462,0.197001,1
212,335,-,83.72327897,-5.443644218,7405.353465,8345.435054,13.0872,0.0101368,12.9087,0.00669764,0.178562,0.00343918,0.0143356,0.00947189,1
213,339,-,83.72112885,-5.441004698,7465.441147,8419.522487,14.5325,0.0123109,14.9171,0.0104888,-0.383379,0.00242957,0.0174103,0.0148335,1
214,345,2773,83.72987055,-5.427005747,7221.1896,8812.492323,18.8098,0.0218884,18.285,0.00698082,0.535518,0.0114541,0.0530243,0.0170155,2
215,347,-,83.72665962,-5.454793665,7310.865211,8032.474476,19.0724,0.191328,18.8519,0.0121111,0.188665,0.0712163,0.468498,0.0240002,1
216,349,2775-2900,83.72765678,-5.434343057,7283.038664,8606.528732,19.2914,0.13387,19.0345,0.0129594,0.262611,0.11927,0.402094,0.0370007,3
217,350,-,83.72307778,-5.430747192,7411.001579,8707.456685,19.3712,0.138363,19.1106,0.00368869,0.0740833,0.338236,0.195675,0.0052166,1
218,351,3044,83.71262846,-5.433089573,7702.993629,8641.682136,19.3747,0.0417028,19.2805,0.0380781,0.0329655,0.0705963,0.115808,0.0860062,2
219,352,-,83.73081574,-5.44107138,7194.753297,8417.668844,19.2235,0.0148748,19.7025,0.0210231,-0.467674,0.0259166,0.0210361,0.0416164,1
220,353,-,83.72165436,-5.445468772,7450.747096,8294.216169,19.8475,0.0306913,19.4157,0.00374937,0.431798,0.0340631,0.0609989,0.00699997,1
221,354,2902,83.73457504,-5.440292365,7089.705659,8439.54181,20.4972,0.285358,20.0463,0.026032,0.507673,0.0320436,0.773745,0.0669994,2
222,355,2777,83.72678634,-5.434881177,7307.361315,8591.422021,20.6725,0.334433,20.264,0.0343277,0.267162,0.404821,0.771999,0.087719,2
223,358,2779-2903,83.73079986,-5.431354103,7195.213232,8690.434667,20.8758,0.369904,20.3793,0.0517136,0.45695,0.350741,1.16586,0.140999,3
224,359,2778,83.72564497,-5.425227388,7339.274174,8862.403677,20.3677,0.628661,20.7907,0.045722,-0.297735,0.425136,1.80931,0.101898,2
225,361,3108,83.69766054,-5.438241944,8121.242371,8497.011638,21.2164,0.118618,21.2549,0.0203171,-0.0121841,0.107689,0.26786,0.0449581,2
226,362,-,83.72244258,-5.448068683,7428.716112,8221.237793,21.673,0.156978,20.9536,0.111644,0.648075,0.092029,0.222,0.210245,1
227,364,-,83.7260598,-5.434715277,7327.663926,8596.077523,21.298,0.0113156,21.1632,0.0273504,0.121715,0.0329312,0.0160027,0.0545692,1
228,367,-,83.71758472,-5.447341767,7564.462867,8241.632019,20.5461,0.105977,20.2915,0.0855008,0.245349,0.0214966,0.149874,0.120916,1
229,368,-,83.71457902,-5.438471806,7648.47394,8490.606544,21.3719,0.557873,20.8653,0.0160252,0.243536,0.312951,1.10143,0.0226631,1
230,369,-,83.7909769,-5.464758517,5513.654706,7752.782046,7.89526,0.314629,8.03308,0.717009,-0.137815,0.431556,0.660541,1.3928,1
231,370,590-2704,83.80518057,-5.465063174,5116.767727,7744.209413,11.1886,0.0174197,10.8811,0.0253078,0.321295,0.00996094,0.0530005,0.0629053,3
232,371,485,83.78478697,-5.465798583,5686.618334,7723.593384,11.7245,0.0133616,11.5127,0.0193407,0.230286,0.0327019,0.0345201,0.0467148,2
233,372,592,83.78998839,-5.473001705,5541.285454,7521.395395,11.8296,0.0317813,11.654,0.0245007,0.192687,0.023887,0.0831518,0.0660458,2
234,373,414-444-492,83.77291037,-5.464498037,6018.480413,7760.106759,12.1447,0.0150445,11.9852,0.00729072,0.17498,0.022881,0.0440006,0.0192289,4
235,374,594,83.78497831,-5.474800346,5681.279601,7470.91214,12.5023,0.00748326,12.265,0.0311125,0.202044,0.00111087,0.0105829,0.0439997,2
236,375,447,83.7861492,-5.483746113,5648.570816,7219.801818,12.5467,0.0203018,12.2882,0.0159694,0.256742,0.00316861,0.0490007,0.0390005,2
237,376,596,83.79536487,-5.466869185,5391.04612,7693.529771,12.5199,0.00770377,12.5358,0.00907854,-0.0136564,0.00757355,0.0108948,0.0160637,2
238,377,598,83.80652356,-5.465907713,5079.242823,7720.500596,12.6194,0.0170269,12.6136,0.00274292,0.0124729,0.00641545,0.0393238,0.00477219,2
239,378,-,83.78955561,-5.46358013,5553.367973,7785.861152,12.6936,0.0135497,12.4279,0.0182068,0.2612,0.00847311,0.0191622,0.0257483,1
240,379,417-449-496,83.76905785,-5.474079828,6126.131183,7491.145014,12.957,0.0119189,12.8476,0.0108124,0.116411,0.0229033,0.038022,0.037735,4
241,380,452-1427-1465,83.78268875,-5.488157782,5745.264918,7095.968397,12.9283,0.0126108,12.91,0.014677,0.0206035,0.0104055,0.0354404,0.0485888,4
242,381,-,83.78997754,-5.466669226,5541.581525,7699.149219,12.9899,0.0112171,12.9225,0.000707393,0.0596051,0.00085575,0.0158634,0.0010004,1
243,382,454,83.7866223,-5.483800175,5635.351363,7218.283849,13.2935,0.0392424,13.0057,0.0201663,0.276596,0.0105509,0.0939999,0.0443535,2
244,383,603,83.8039302,-5.480507273,5151.733359,7310.692969,13.2524,0.0216358,13.142,0.0224401,0.104047,0.00721656,0.054739,0.0564842,2
245,384,-,83.79230351,-5.466065771,5476.587351,7716.085641,13.22,0.00704156,13.3392,0.0130743,-0.119266,0.00603273,0.00995827,0.0184898,1
246,385,456-1429,83.78439798,-5.486671654,5697.505214,7137.682898,13.6583,0.00700962,13.6602,0.0200383,-0.00919647,0.0151554,0.0188198,0.0617208,3
247,386,607-2725,83.80495498,-5.46466687,5123.070677,7755.334143,13.8597,0.0236096,14.0849,0.0237005,-0.232954,0.00894795,0.0703421,0.0700006,3
248,387,611-2727,83.80019945,-5.468946329,5255.959258,7635.216926,14.1807,0.0206031,14.2791,0.0215501,-0.106474,0.00672371,0.066,0.0611496,3
249,388,614,83.79310411,-5.484315451,5454.239425,7203.812886,15.0227,0.0162236,15.1987,0.00925806,-0.19361,0.0131074,0.0391579,0.0225277,2
250,389,420-458-505,83.76631459,-5.469061445,6202.78368,7632.012082,15.0689,0.021151,15.3544,0.0242341,-0.296283,0.00723057,0.0640001,0.0744905,4
251,390,421-459-506,83.76684572,-5.472367987,6187.942838,7539.196854,15.1194,0.00975314,15.3427,0.00943372,-0.228571,0.0139174,0.0367851,0.0297489,4
252,391,2730,83.79907525,-5.458581855,5287.356172,7926.15132,15.2009,0.0289532,15.113,0.0337392,0.0974248,0.0101582,0.0773439,0.083086,2
253,392,616,83.79533055,-5.467813097,5392.006521,7667.034052,15.4675,0.0223874,15.7707,0.01225,-0.278937,0.0333908,0.0580301,0.0299997,2
254,393,615,83.7997939,-5.47914403,5267.307193,7348.966254,15.6757,0.0086828,15.6756,0.00558266,0.00166353,0.0199477,0.0225363,0.0113735,2
255,394,460-1474,83.77999388,-5.488228818,5820.563685,7093.976271,15.5012,0.020802,15.7034,0.065051,-0.168097,0.037489,0.0485725,0.218,3
256,395,2738,83.79845646,-5.45803493,5304.646417,7941.504531,16.9863,0.00181805,16.6617,0.029054,0.325418,0.00450168,0.00257111,0.0690002,2
257,396,620,83.80573527,-5.471530092,5101.279843,7562.680846,17.1228,0.0328095,16.3868,0.0492311,0.735548,0.0232034,0.0761986,0.136766,2
258,397,2739,83.79980194,-5.459134021,5267.051352,7910.650821,17.188,0.0204062,17.0837,0.0141289,0.0938298,0.0237493,0.0536728,0.0356598,2
259,398,625,83.81146614,-5.475362861,4941.154389,7455.083083,17.4181,0.0102626,17.8042,0.027726,-0.359987,0.0630341,0.0189705,0.0636349,2
260,399,2741,83.7965411,-5.452340286,5358.159156,8101.356985,17.9696,0.0545133,17.8666,0.0401268,0.0932381,0.015036,0.124828,0.105,2
261,400,426-466-511,83.76516103,-5.46844016,6235.017085,7649.451623,17.7884,0.0288666,18.234,0.0486588,-0.461058,0.0128997,0.0958347,0.171255,4
262,401,469,83.77654681,-5.481440792,5916.876789,7284.519267,18.2644,0.0307644,18.6928,0.0155521,-0.420587,0.0408985,0.0629997,0.0407009,2
263,402,427-467-514,83.77553678,-5.464254062,5945.091564,7766.954246,18.8273,0.0133178,18.206,0.00769061,0.622033,0.0152602,0.0400391,0.0269985,4
264,403,515-2744,83.79071594,-5.458542997,5520.939465,7927.253102,18.7845,0.0448812,18.5895,0.0826392,0.196086,0.0854269,0.136999,0.245461,3
265,404,428-471-516,83.77220485,-5.469455786,6038.195746,7620.942086,18.6467,0.0494362,19.123,0.0380437,-0.462701,0.0562439,0.135,0.112001,4
266,405,517-2749-2752,83.78894935,-5.456960577,5570.301526,7971.673832,18.8443,0.0528817,18.5015,0.0764339,0.27886,0.0798532,0.132956,0.176027,4
267,406,2753,83.79854826,-5.458360289,5302.081465,7932.371509,20.0518,0.0802885,20.1049,0.0427211,-0.0244106,0.118264,0.216393,0.101742,2
268,407,635,83.79873601,-5.477930155,5296.864853,7383.04156,20.2305,0.107426,20.4095,0.0633248,-0.0689665,0.0200528,0.222,0.140001,2
269,408,-,83.79090239,-5.462926276,5515.734615,7804.213464,19.7601,0.335269,19.7069,0.411463,0.0531235,0.0761934,0.474142,0.581896,1
270,409,476,83.78173065,-5.477484341,5772.027913,7395.574481,20.5603,0.132932,20.1514,0.010674,0.439759,0.101535,0.365973,0.0230007,2
271,410,438-479-521,83.7709832,-5.468710922,6072.331463,7641.850827,21.1123,0.114251,20.7529,0.100312,0.400064,0.131446,0.309509,0.296734,4
272,411,1453,83.79422362,-5.488242997,5422.963384,7093.564543,20.8388,0.35307,20.845,0.0661129,0.0315666,0.275176,0.857,0.154016,2
273,412,480,83.7791372,-5.477139525,5844.494035,7405.255215,21.0828,0.0569106,20.837,0.063564,0.214202,0.0188154,0.111,0.152,2
274,415,-,83.75619388,-5.472394786,6485.578957,7538.442157,12.3025,0.000755946,12.2243,0.0188545,0.082437,0.000846309,0.00106907,0.0369663,1
275,418,504,83.75715053,-5.452742454,6458.856416,8090.087047,13.6095,0.0170837,13.7907,0.0158033,-0.180754,0.00450413,0.0442019,0.0467062,2
276,419,1331,83.74117956,-5.478307218,6905.105734,7372.466734,14.3576,0.00495124,14.4026,0.392956,-1.04155,1.63162,0.00879288,0.857,2
277,422,1333,83.74247567,-5.479914743,6868.88807,7327.344707,15.4705,0.0807585,15.7839,0.0923352,-0.313418,0.0142741,0.184335,0.2053,2
278,424,-,83.75556751,-5.469945916,6503.082384,7607.182061,16.1024,0.0050942,15.6193,0.00819107,0.483133,0.00847997,0.0101604,0.0154352,1
279,430,473,83.75920437,-5.481395081,6401.456217,7285.803534,19.8934,0.1295,19.4315,0.0343461,0.350498,0.216915,0.285318,0.086895,2
280,431,519,83.76244902,-5.458894962,6310.799003,7917.386669,19.7167,0.123999,19.2762,0.0385285,0.440501,0.111179,0.26132,0.0869999,2
281,432,520,83.76440482,-5.462410019,6256.147862,7818.718671,19.6662,0.106303,19.3044,0.0254892,0.359725,0.0444423,0.25164,0.0489998,2
282,433,-,83.74943763,-5.475507924,6674.361246,7451.05154,20.1446,0.0701378,21.3602,0.128909,-1.21556,0.0587709,0.0991898,0.182304,1
283,435,-,83.7573279,-5.467340808,6453.894054,7680.30872,20.5537,0.088093,20.9131,0.0184961,-0.412371,0.0316351,0.124582,0.0261574,1
284,436,-,83.75368406,-5.481094327,6555.703761,7294.243165,20.9948,0.377346,20.4615,0.0248093,0.184177,0.00732074,0.739561,0.0350857,1
285,439,-,83.74354374,-5.465640116,6839.059454,7728.03719,20.6811,0.84802,20.2762,0.0576893,0.314863,0.448651,2.06791,0.0815849,1
286,440,527,83.76173298,-5.458201679,6330.807368,7936.847115,21.5102,0.140796,20.9376,0.0152409,0.465425,0.516723,0.258286,0.0288811,2
287,441,1459,83.76247594,-5.500386039,6310.039075,6752.724798,10.1502,0.00377739,10.0425,0.0592563,0.104461,0.0547549,0.0100899,0.160536,2
288,442,1461,83.76632139,-5.48424225,6202.59358,7205.884193,11.0806,0.00703979,10.946,0.0155201,0.136304,0.0104922,0.0170984,0.0422888,2
289,443,1482,83.7688712,-5.493973326,6131.348832,6932.731054,11.7588,0.0120263,11.5727,0.017156,0.185148,0.00880161,0.0287752,0.0382013,2
290,445,1462-1489,83.75904395,-5.486073354,6405.936792,7154.483516,12.2413,0.00244764,12.1007,0.0075723,0.135683,0.00818568,0.00486946,0.0210228,3
291,446,1463,83.7648425,-5.490518796,6243.915927,7029.700404,12.4288,0.0169991,12.3291,0.0257818,0.0838373,0.011542,0.0336552,0.0609999,2
292,448,1211,83.75490877,-5.498744583,6521.473598,6798.798037,12.7081,0.0128446,12.659,0.0246064,0.0533717,0.00148421,0.0272474,0.0640459,2
293,450,-,83.75929075,-5.486050047,6399.040906,7155.137832,12.9594,0.0369357,12.869,0.0282842,0.127203,0.0298865,0.0726995,0.04,1
294,451,1466,83.7694544,-5.493343506,6115.053279,6950.410141,12.9657,0.0153695,12.9285,0.0250277,0.0380697,0.00696646,0.0390329,0.069809,2
295,453,1464,83.76488467,-5.490665203,6242.737349,7025.590723,12.8926,0.335957,12.6963,0.266612,0.209114,0.0419479,0.856,0.743999,2
296,455,1467,83.77340036,-5.489511495,6004.797079,7057.974442,13.4647,0.250855,13.1806,0.230016,0.240549,0.0231861,0.483,0.448999,2
297,457,1433-1473,83.78060338,-5.494666495,5803.537691,6913.269113,14.606,0.0155839,14.9034,0.0184676,-0.293315,0.00696161,0.0505133,0.0620003,3
298,461,1476,83.7572973,-5.48927184,6454.739713,7064.700787,16.2454,0.00496761,15.9783,0.028264,0.282787,0.0102512,0.0115242,0.0769997,2
299,462,1478,83.77284667,-5.489412111,6020.267945,7060.764341,16.3424,0.142031,16.14,0.00418636,0.093873,0.0162542,0.347816,0.00592041,2
300,463,1479,83.7633842,-5.49951396,6284.661291,6777.204364,16.5872,0.0456915,17.0002,0.0405609,-0.404162,0.00269049,0.105797,0.100431,2
301,464,1221-1481,83.75710115,-5.498324354,6460.216381,6810.595007,17.4129,0.0212233,17.0313,0.0155631,0.388186,0.0218175,0.066,0.0390911,3
302,465,1222-1483,83.75720433,-5.498579856,6457.333315,6803.423063,17.529,0.0269953,17.1639,0.0169617,0.361698,0.00723175,0.0609093,0.0489998,3
303,468,1488,83.76105685,-5.501090987,6349.689454,6732.93647,18.7098,0.0205997,18.351,0.0326842,0.372444,0.0177179,0.0375118,0.0810013,2
304,470,1490,83.76702552,-5.485579537,6182.919177,7168.346317,19.0991,0.0206703,18.606,0.0326712,0.446535,0.0905729,0.0483913,0.08041,2
305,472,1491,83.77792843,-5.494264966,5878.278694,6924.541714,19.7897,0.15677,19.3947,0.0153207,0.341228,0.108014,0.445581,0.0420017,2
306,474,1234,83.75149722,-5.490663578,6616.801394,7025.631191,19.4787,0.0852354,20.0563,0.0181866,-0.57738,0.169974,0.223518,0.0389996,2
307,475,1497,83.76625256,-5.506091734,6204.516605,6592.565279,20.3081,0.039103,19.9834,0.0177069,0.334686,0.0465191,0.0946026,0.0487499,2
308,477,1499,83.76307873,-5.498581678,6293.196706,6803.373642,20.6725,0.120452,20.2305,0.0302611,0.441994,0.120996,0.262026,0.0645599,2
309,478,1501,83.76480045,-5.498939999,6245.090074,6793.315695,20.7782,0.297834,20.392,0.0400975,0.363714,0.277759,0.605858,0.0961933,2
310,481,-,83.76294053,-5.499567915,6297.057993,6775.689769,21.2965,0.272236,20.2001,0.65382,0.7705,0.194455,0.385,1.30762,1
311,482,1506,83.76932872,-5.506388149,6118.566831,6584.244662,21.3035,0.200575,20.9253,0.0262602,0.264929,0.311191,0.438002,0.073,2
312,483,2873,83.75862938,-5.443371471,6417.536381,8353.132812,10.9161,0.00103198,10.8087,0.0374708,0.107102,0.0314123,0.00199986,0.0890913,2
313,484,-,83.77390216,-5.440584265,5990.758885,8431.370329,11.6274,0.00222333,11.5627,0.00247217,0.0633443,0.00404635,0.00314426,0.00349617,1
314,486,-,83.77253252,-5.45472849,6029.035751,8034.339793,11.6957,0.0103204,11.5904,0.0156332,0.111423,0.00239286,0.0201035,0.032856,1
315,487,-,83.76981005,-5.443889621,6105.108204,8338.589401,11.7224,0.0155122,11.6657,0.0227872,0.0658035,0.00130527,0.0282421,0.0480452,1
316,488,-,83.77437818,-5.450442191,5977.460765,8154.656376,11.8931,0.00469708,11.8003,0.0116352,0.0978084,0.00538201,0.00920963,0.0274038,1
317,489,2792-2876,83.76743809,-5.441051497,6171.389106,8418.256292,11.9526,0.027372,11.822,0.0227713,0.135717,0.00878863,0.0754414,0.0755806,3
318,490,2875,83.76690601,-5.44364178,6186.257447,8345.546599,11.8994,0.0296607,11.8544,0.0125045,0.0600315,0.0100153,0.0791655,0.0222616,2
319,491,2795-2879,83.7691595,-5.43972372,6123.286367,8455.527091,12.22,0.00624594,12.0581,0.0363754,0.129958,0.0239864,0.0170126,0.100268,3
320,493,-,83.77750436,-5.447465607,5890.10355,8238.208254,12.15,0.0130429,12.1706,0.0226394,-0.0134258,0.000994391,0.0255756,0.0529757,1
321,494,-,83.77454703,-5.452490614,5972.74332,8097.156712,12.3094,0.0134693,12.1025,0.01108,0.206897,0.00246627,0.0328836,0.0271263,1
322,495,2463-2800,83.78079563,-5.430024843,5798.122472,8727.771827,12.805,0.0544441,12.9489,0.0454013,-0.151798,0.0140515,0.164001,0.136,3
323,497,2462-2713,83.78100633,-5.444466237,5792.244542,8322.399034,12.865,0.0067825,12.893,0.0166247,-0.024287,0.0168036,0.022728,0.0499992,3
324,498,-,83.77675985,-5.451311859,5910.909547,8130.243633,12.7123,0.0186788,12.9849,0.0275209,-0.277036,0.00996769,0.0264158,0.0389204,1
325,499,2467-2716,83.78579945,-5.43870935,5658.302471,8483.992162,13.0117,0.0322328,13.0613,0.0138856,-0.0544623,0.0151863,0.1,0.0432196,3
326,500,2883,83.75878106,-5.443933905,6413.297416,8337.345241,13.2324,0.0162703,13.3638,0.0127413,-0.128208,0.032882,0.0409994,0.025466,2
327,501,2470-2802,83.77876748,-5.433483759,5854.799627,8630.68065,13.4907,0.00489897,13.4859,0.0655624,-0.0405472,0.00880255,0.0131636,0.196,3
